Timestamp_us,Elapsed_ms,System_CPU_Percent,Process_CPU_Percent,Process_RSS_KB,Process_VmSize_KB,System_Total_KB,System_Used_KB,System_Free_KB,System_Available_KB,System_Buffers_KB,System_Cached_KB,System_Used_Percent,System_Available_Percent,CtxSwitches
240754787,349,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,104
240761027,356,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,105
240767258,362,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,106
240773478,368,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,107
240779705,374,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,108
240785915,380,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,110
240792157,387,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,111
240798429,393,33.33,33.33,4512,79016,899736,32000,816312,861592,1012,50412,3.56,95.76,112
240805625,400,50.00,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,114
240812652,407,0.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,115
240819487,414,50.00,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,117
240826033,421,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,118
240832255,427,50.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,119
240838469,433,0.00,100.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,121
240844767,439,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,122
240850990,445,33.33,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,124
240857246,452,0.00,100.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,125
240863458,458,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,126
240869661,464,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,127
240875879,470,50.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,128
240882122,477,0.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,130
240888352,483,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,131
240894566,489,50.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,132
240900786,495,0.00,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,133
