Timestamp_us,Elapsed_ms,System_CPU_Percent,Process_CPU_Percent,Process_RSS_KB,Process_VmSize_KB,System_Total_KB,System_Used_KB,System_Free_KB,System_Available_KB,System_Buffers_KB,System_Cached_KB,System_Used_Percent,System_Available_Percent,CtxSwitches
61952573,3514,25.00,20.00,4420,82088,899736,31804,816516,861816,1024,50392,3.53,95.79,523
61963830,3525,20.00,20.00,4420,82088,899736,31804,816516,861816,1024,50392,3.53,95.79,525
61975369,3537,40.00,50.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,527
61987350,3549,25.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,528
61998836,3560,40.00,40.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,530
62010128,3571,25.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,531
62021402,3583,25.00,20.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,532
62032674,3594,20.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,535
62043941,3605,40.00,20.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,536
62055367,3617,25.00,50.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,537
62066706,3628,25.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,539
62077982,3639,25.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,540
62089295,3650,40.00,20.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,541
62100577,3662,20.00,40.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,543
62111834,3673,25.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,544
62123180,3684,25.00,25.00,4420,80900,899736,31804,816516,861816,1024,50392,3.53,95.79,546
62134466,3696,25.00,25.00,1344,75940,899736,29192,819128,864428,1024,50392,3.24,96.08,547
62145914,3707,0.00,25.00,1344,75940,899736,29192,819128,864428,1024,50392,3.24,96.08,549
